Added_Sugars,Alcohol,Calories,Display_Name,Drkgreen_Vegetables,Drybeans_Peas,Factor,Food_Code,Fruits,Grains,Increment,Meats,Milk,Multiplier,Oils,Orange_Vegetables,Other_Vegetables,Portion_Amount,Portion_Default,Portion_Display_Name,Saturated_Fats,Solid_Fats,Soy,Starchy_vegetables,Vegetables,Whole_Grains
0,0,206.64,Baked chicken breast (no skin),0,0,1,24122120,0,0,0.5,4.44402,0,0.5,0,0,0,1,2,white meat quarter,1.26,0,0,0,0,0
0,0,160.72,Baked chicken breast (no skin),0,0,1,24122120,0,0,0.5,3.45646,0,0.5,0,0,0,1,2,large breast,0.98,0,0,0,0,0
0,0,123,Baked chicken breast (no skin),0,0,1,24122120,0,0,0.5,2.64525,0,0.5,0,0,0,1,2,small breast,0.75,0,0,0,0,0
0,0,170.56,Baked chicken breast (no skin),0,0,4,24122120,0,0,1,4,0,0.25,0,0,0,4,2,"ounces boneless, cooked",1.04,0,0,0,0,0
0,0,158.24,Fried chicken breast (no skin),0,0,1,24124120,0,0,0.5,2.9197,0,0.5,0,0,0,1,1,medium breast,0.903,22.36086,0,0,0,0
0,0,180.32,Fried chicken breast (no skin),0,0,1,24124120,0,0,0.5,3.3271,0,0.5,0,0,0,1,2,large breast,1.029,25.48098,0,0,0,0
0,0,138,Fried chicken breast (no skin),0,0,1,24124120,0,0,0.5,2.54625,0,0.5,0,0,0,1,2,small breast,0.7875,19.50075,0,0,0,0
0,0,191.36,Fried chicken breast (no skin),0,0,4,24124120,0,0,1,4,0,0.25,0,0,0,4,2,"ounces, cooked, skinned",1.092,27.04104,0,0,0,0
0,0,365.4,Battered fried chicken breast,0,0,1,24127110,0,1.0668,0.5,3.451,0.0112,0.5,0,0,0,1,1,medium breast,4.256,102.8664,0,0,0,0
0,0,412.38,Battered fried chicken breast,0,0,1,24127110,0,1.20396,0.5,3.8947,0.01264,0.5,0,0,0,1,2,large breast,4.8032,116.09208,0,0,0,0
0,0,313.2,Battered fried chicken breast,0,0,1,24127110,0,0.9144,0.5,2.958,0.0096,0.5,0,0,0,1,2,small breast,3.648,88.1712,0,0,0,0
0,0,295.974,Battered fried chicken breast,0,0,4,24127110,0,0.86411,1,2.79531,0.00907,0.25,0,0,0,4,2,ounces after cooking,3.44736,83.32178,0,0,0,0
0,0,252.72,"Battered fried chicken breast, no skin",0,0,1,24127150,0,0.84348,0.5,2.61684,0.00756,0.5,0,0,0,1,1,medium breast,2.2356,81.75492,0,0,0,0
0,0,283.14,"Battered fried chicken breast, no skin",0,0,1,24127150,0,0.94501,0.5,2.93183,0.00847,0.5,0,0,0,1,2,large breast,2.5047,91.59579,0,0,0,0
0,0,215.28,"Battered fried chicken breast, no skin",0,0,1,24127150,0,0.71852,0.5,2.22916,0.00644,0.5,0,0,0,1,2,small breast,1.9044,69.64308,0,0,0,0
0,0,265.356,"Battered fried chicken breast, no skin",0,0,4,24127150,0,0.88565,1,2.74768,0.00794,0.25,0,0,0,4,2,ounces after cooking,2.34738,85.84267,0,0,0,0
0,0,262.2,Baked chicken dark meat (eat skin),0,0,1,24132210,0,0,0.5,3.84066,0,0.5,0,0,0,1,1,medium dark meat quarter,4.1952,46.89846,0,0,0,0
0,0,342.7,Baked chicken dark meat (eat skin),0,0,1,24132210,0,0,0.5,5.01981,0,0.5,0,0,0,1,2,large dark meat quarter,5.4832,61.29711,0,0,0,0
0,0,216.2,Baked chicken dark meat (eat skin),0,0,1,24132210,0,0,0.5,3.16686,0,0.5,0,0,0,1,2,small dark meat quarter,3.4592,38.67066,0,0,0,0
0,0,179.55,Baked chicken dark meat (no skin),0,0,1,24132220,0,0,0.5,3.35065,0,0.5,0,0,0,1,1,medium dark meat quarter,2.1565,0,0,0,0,0
0,0,241.92,Baked chicken dark meat (no skin),0,0,1,24132220,0,0,0.5,4.51456,0,0.5,0,0,0,1,2,large dark meat quarter,2.9056,0,0,0,0,0
0,0,153.09,Baked chicken dark meat (no skin),0,0,1,24132220,0,0,0.5,2.85687,0,0.5,0,0,0,1,2,small dark meat quarter,1.8387,0,0,0,0,0
0,0,75.24,Baked chicken drumstick (no skin),0,0,1,24142220,0,0,0.5,1.55188,0,0.5,0,0,0,1,1,medium drumstick,0.6424,0,0,0,0,0
0,0,99.18,Baked chicken drumstick (no skin),0,0,1,24142220,0,0,0.5,2.04566,0,0.5,0,0,0,1,2,large drumstick,0.8468,0,0,0,0,0
0,0,58.14,Baked chicken drumstick (no skin),0,0,1,24142220,0,0,0.5,1.19918,0,0.5,0,0,0,1,2,small drumstick,0.4964,0,0,0,0,0
0,0,194.4,Fried chicken drumstick (battered),0,0,1,24147210,0,0.4752,0.5,1.82016,0.00504,0.5,0,0,0,1,1,medium drumstick,2.5776,57.90528,0,0,0,0
0,0,253.8,Fried chicken drumstick (battered),0,0,1,24147210,0,0.6204,0.5,2.37632,0.00658,0.5,0,0,0,1,2,large drumstick,3.3652,75.59856,0,0,0,0
0,0,148.5,Fried chicken drumstick (battered),0,0,1,24147210,0,0.363,0.5,1.3904,0.00385,0.5,0,0,0,1,2,small drumstick,1.969,44.2332,0,0,0,0
0,0,107.64,Baked chicken thigh (no skin),0,0,1,24152220,0,0,0.5,1.80336,0,0.5,0,0,0,1,1,medium thigh,1.56,8.18532,0,0,0,0
0,0,144.9,Baked chicken thigh (no skin),0,0,1,24152220,0,0,0.5,2.4276,0,0.5,0,0,0,1,2,large thigh,2.1,11.0187,0,0,0,0
0,0,95.22,Baked chicken thigh (no skin),0,0,1,24152220,0,0,0.5,1.59528,0,0.5,0,0,0,1,2,small thigh,1.38,7.24086,0,0,0,0
0,0,158.1,Fried chicken thigh (eat skin),0,0,1,24154210,0,0,0.5,2.015,0,0.5,0,0,0,1,1,medium thigh,2.6102,38.6694,0,0,0,0
0,0,214.2,Fried chicken thigh (eat skin),0,0,1,24154210,0,0,0.5,2.73,0,0.5,0,0,0,1,2,large thigh,3.5364,52.3908,0,0,0,0
0,0,140.25,Fried chicken thigh (eat skin),0,0,1,24154210,0,0,0.5,1.7875,0,0.5,0,0,0,1,2,small thigh,2.3155,34.3035,0,0,0,0
0,0,111.28,Fried chicken thigh (no skin),0,0,1,24154220,0,0,0.5,1.729,0,0.5,0,0,0,1,1,medium thigh,1.2532,22.83372,0,0,0,0
0,0,149.8,Fried chicken thigh (no skin),0,0,1,24154220,0,0,0.5,2.3275,0,0.5,0,0,0,1,2,large thigh,1.687,30.7377,0,0,0,0
0,0,98.44,Fried chicken thigh (no skin),0,0,1,24154220,0,0,0.5,1.5295,0,0.5,0,0,0,1,2,small thigh,1.1086,20.19906,0,0,0,0
0,0,239.08,Fried chicken thigh (battered),0,0,1,24157210,0,0.68112,0.5,2.03046,0.00774,0.5,0,0,0,1,1,medium thigh,3.6464,79.03314,0,0,0,0
0,0,325.26,Fried chicken thigh (battered),0,0,1,24157210,0,0.92664,0.5,2.76237,0.01053,0.5,0,0,0,1,2,large thigh,4.9608,107.52183,0,0,0,0
0,0,211.28,Fried chicken thigh (battered),0,0,1,24157210,0,0.60192,0.5,1.79436,0.00684,0.5,0,0,0,1,2,small thigh,3.2224,69.84324,0,0,0,0
0,0,101.76,Fried chicken wing (no coating),0,0,1,24164110,0,0,1,0.95168,0,1,0,0,0,1,1,medium wing,1.8304,42.60672,0,0,0,0
0,0,47.7,Fried chicken wing (no coating),0,0,1,24164110,0,0,1,0.4461,0,1,0,0,0,1,2,"mini ""drumette""",0.858,19.9719,0,0,0,0
0,0,136.74,Fried chicken wing (no coating),0,0,1,24164110,0,0,1,1.27882,0,1,0,0,0,1,2,large wing,2.4596,57.25278,0,0,0,0
0,0,89.04,Fried chicken wing (no coating),0,0,1,24164110,0,0,1,0.83272,0,1,0,0,0,1,2,small wing,1.6016,37.28088,0,0,0,0
0,0,159.74,Fried chicken wing (battered),0,0,1,24167110,0,0.43463,1,1.01087,0.0049,1,0,0,0,1,1,medium wing,2.5725,71.56989,0,0,0,0
0,0,61.94,Fried chicken wing (battered),0,0,1,24167110,0,0.16853,1,0.39197,0.0019,1,0,0,0,1,2,"mini ""drumette""",0.9975,27.75159,0,0,0,0
0,0,208.64,Fried chicken wing (battered),0,0,1,24167110,0,0.56768,1,1.32032,0.0064,1,0,0,0,1,2,large wing,3.36,93.47904,0,0,0,0
0,0,136.92,Fried chicken wing (battered),0,0,1,24167110,0,0.37254,1,0.86646,0.0042,1,0,0,0,1,2,small wing,2.205,61.34562,0,0,0,0
0,0,225.72,Chicken patty or fillet (breaded),0,0,1,24198700,0,0.8398,0.5,1.6264,0,0.5,1.6264,0,0,1,1,patty,3.05672,1.6264,0,0,0,0
0,0,299.97,Chicken patty or fillet (breaded),0,0,1,24198700,0,1.11605,0.5,2.1614,0,0.5,2.1614,0,0,1,2,fillet,4.06222,2.1614,0,0,0,0
0,0,47.52,Chicken patty or fillet (breaded),0,0,1,24198700,0,0.1768,1,0.3424,0,1,0.3424,0,0,1,2,medium tender,0.64352,0.3424,0,0,0,0
0,0,261.36,Chicken patty or fillet (breaded),0,0,1,24198700,0,0.9724,0.5,1.8832,0,0.5,1.8832,0,0,1,2,chicken strip,3.53936,1.8832,0,0,0,0
0,0,216.72,Chicken nuggets,0,0,1,24198740,0,0.7956,0.5,1.5408,0,0.5,2.55696,0,0,1,1,fast food order-6 nuggets,3.1608,4.86648,0,0,0,0
0,0,54.18,Chicken nuggets,0,0,1,24198740,0,0.1989,1,0.3852,0,1,0.63924,0,0,1,2,nugget,0.7902,1.21662,0,0,0,0
0,0,43.68,Roasted turkey (white meat),0,0,1,24201120,0,0,0.5,0.98756,0,0.5,0,0,0,1,1,medium slice,0.2856,0,0,0,0,0
0,0,21.84,Roasted turkey (white meat),0,0,1,24201120,0,0,0.5,0.49378,0,0.5,0,0,0,1,2,thin slice,0.1428,0,0,0,0,0
0,0,174.72,Roasted turkey (white meat),0,0,4,24201120,0,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,1.1424,0,0,0,0,0
0,0,47.32,Roasted turkey (white & dark meat),0,0,1,24201320,0,0,0.5,0.98756,0,0.5,0,0,0,1,1,medium slice,0.4564,0,0,0,0,0
0,0,23.66,Roasted turkey (white & dark meat),0,0,1,24201320,0,0,0.5,0.49378,0,0.5,0,0,0,1,2,thin slice,0.2282,0,0,0,0,0
0,0,189.28,Roasted turkey (white & dark meat),0,0,4,24201320,0,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,1.8256,0,0,0,0,0
0,0,139.8,Ground turkey,0,0,1,24207000,0,0,0.5,2.0286,0,0.5,0,0,0,1,1,medium patty (4 per pound),2.016,22.8366,0,0,0,0
0,0,147.955,Ground turkey,0,0,0.5,24207000,0,0,0.25,2.14694,0,0.5,0,0,0,0.5,2,cup after cooking,2.1336,24.16873,0,0,0,0
0,0,186.4,Ground turkey,0,0,1,24207000,0,0,0.5,2.7048,0,0.5,0,0,0,1,2,large patty (3 per pound),2.688,30.4488,0,0,0,0
0,0,111.84,Ground turkey,0,0,1,24207000,0,0,0.5,1.62288,0,0.5,0,0,0,1,2,small patty (5 per pound),1.6128,18.26928,0,0,0,0
0,0,260.96,Ground turkey,0,0,4,24207000,0,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,3.7632,42.62832,0,0,0,0
0,0,42.02,Turkey bacon,0,0,1,24208500,0,0,0.5,0.30833,0,0.5,0,0,0,1,1,"medium slice, cooked",0.9119,22.88286,0,0,0,0
0,0,255.36,Roasted duck,0,0,1,24301010,0,0,0.5,2.1204,0,0.5,0,0,0,1,1,breast,7.3188,143.16804,0,0,0,0
0,0,184.8,Roasted duck,0,0,1,24301010,0,0,0.5,1.5345,0,0.5,0,0,0,1,2,drumstick and thigh,5.2965,103.60845,0,0,0,0
0,0,1283.52,Roasted duck,0,0,1,24301010,0,0,0.25,10.6578,0,0.25,0,0,0,1,2,duck half,36.7866,719.60778,0,0,0,0
0,0,284.9,Roasted Cornish game hen,0,0,1,24401010,0,0,1,3.5013,0,1,0,0,0,1,1,breast,5.522,96.9903,0,0,0,0
0,0,792.54,Roasted Cornish game hen,0,0,1,24401010,0,0,0.25,9.73998,0,0.25,0,0,0,1,2,hen,15.3612,269.80938,0,0,0,0
0,0,147.9,Fried beef liver,0,0,1,25110140,0,0,0.5,2.8883,0,0.5,0,0,0,1,1,slice,1.2495,12.7755,0,0,0,0
0,0,372.4,Fried chicken liver,0,0,1,25110450,0,0.8988,0.25,4.186,0,0.25,0,0,0,1,2,cup,4.718,54.8226,0,0,0,0
0,0,58.52,Fried chicken liver,0,0,1,25110450,0,0.14124,1,0.6578,0,1,0,0,0,1,1,liver,0.7414,8.61498,0,0,0,0
0,0,56.9835,Chicken liver pate,0,0,1,25112200,0,0.13665,0.5,0.53667,0,0.5,0,0,0,1,1,slice,1.134,23.50442,0.00028,0,0,0
0,0,92.34,Low fat hot dog,0,0,1,25210230,0,0,0.5,1.98303,0,0.5,0,0,0,1,1,hot dog,2.2116,15.43104,0,0,0,0
0.57442,0,174.99,Hot dog (frankfurter),0,0,1,25210280,0,0,0.5,1.63704,0,0.5,0.05193,0,0,1,1,hot dog,5.3523,110.02311,0,0,0,0
0,0,281.35,Bratwurst,0,0,1,25220350,0,0,0.5,2.34005,0,0.5,0,0,0,1,1,brat,8.602,170.595,0,0,0,0
0,0,85.96,Bologna,0,0,1,25220400,0,0,0.5,0.78708,0,0.5,0,0,0,1,1,medium slice,2.8588,54.6336,0,0,0,0
0,0,64.4,Low fat bologna,0,0,1,25220500,0,0,0.5,0.87864,0,0.5,0,0,0,1,1,medium slice,2.0468,31.65372,0,0,0,0
0.06437,0,25.63,Pepperoni,0,0,1,25221250,0,0,1,0.12771,0,1,0.00297,0,0,1,1,slice,0.88495,17.43439,0,0,0,0
0.29842,0,118.83,Pepperoni,0,0,0.25,25221250,0,0,0.25,0.59211,0,1,0.01377,0,0,0.25,2,"cup, sliced",4.10295,80.83219,0,0,0,0
0,0,234.05,Polish sausage,0,0,0.5,25221310,0,0,0.25,2.13816,0,0.5,0,0,0,0.5,1,"cup, sliced",7.48205,144.1831,0,0,0,0
0,0,351.85,Polish sausage,0,0,0.5,25221310,0,0,0.25,3.21432,0,0.5,0,0,0,0.5,2,"10"" long sausage",11.24785,216.75209,0,0,0,0
0,0,106.92,Breakfast sausage (brown & serve),0,0,1,25221470,0,0,0.5,0.66933,0,0.5,0,0,0,1,1,patty,3.4992,74.05425,0,0,0,0
0,0,51.48,Breakfast sausage (brown & serve),0,0,1,25221470,0,0,0.5,0.32227,0,0.5,0,0,0,1,2,link,1.6848,35.65575,0,0,0,0
0,0,58.52,Turkey sausage,0,0,1,25221850,0,0,0.5,0.91392,0,0.5,0.00199,0,0,1,1,medium slice (slice=1 oz),1.2208,29.35044,0,0,0,0
0,0,44.64,Vienna sausage,0,0,1,25221910,0,0,1,0.46528,0,1,0,0,0,1,1,sausage,1.4848,27.26352,0,0,0,0
0,0,315.27,Vienna sausage,0,0,1,25221910,0,0,0.25,3.28604,0,0.25,0,0,0,1,2,can,10.4864,192.54861,0,0,0,0
0,0,45.36,Deli ham (regular),0,0,1,25230210,0,0,1,0.98756,0,1,0,0,0,1,1,slice,0.756,0,0,0,0,0
0,0,119.07,Deli ham (regular),0,0,0.5,25230210,0,0,0.25,2.59235,0,0.5,0,0,0,0.5,2,cup,1.9845,0,0,0,0,0
0,0,27.54,Deli ham (regular),0,0,1,25230210,0,0,1,0.59959,0,1,0,0,0,1,2,shaved slice,0.459,0,0,0,0,0
0,0,36.68,Deli ham (extra lean),0,0,1,25230230,0,0,1,0.98756,0,1,0,0,0,1,1,slice,0.4536,0,0,0,0,0
0,0,42.525,Deli chicken or turkey loaf,0,0,1,25230310,0,0,1,0.9999,0,1,0.00019,0,0,1,1,slice,0.56984,0,0,0,0,0
3.8569,0,29.484,Deli sliced turkey or chicken breast,0,0,1,25230900,0,0,1,0.9999,0,1,0,0,0,1,1,slice,0.13608,0,0,0,0,0
5.50986,0,42.12,Deli sliced turkey or chicken breast,0,0,0.5,25230900,0,0,0.25,1.42844,0,0.5,0,0,0,0.5,2,"cup, shaved slices",0.1944,0,0,0,0,0
0,0,50.1795,Deli sliced roast beef,0,0,1,25231110,0,0,1,0.9999,0,1,0,0,0,1,1,slice,0.46778,0,0,0,0,0
0,0,123.9,Deli sliced roast beef,0,0,0.5,25231110,0,0,0.25,2.4689,0,0.5,0,0,0,0.5,2,cup,1.155,0,0,0,0,0
0,0,208,Chicken salad spread,0,0,0.5,25240110,0,0.66976,0.25,1.6172,0,0.5,1.92284,0,0,0.5,1,cup,3.588,9.88416,0.00208,0,0,0
0,0,273.24,Ham salad spread,0,0,0.5,25240220,0,0.35167,0.25,3.29659,0,0.5,0.41857,0,0,0.5,1,cup,6.4009,88.2679,0,0,0,0
0,0,142.38,Baked fish,0,0,1,26100120,0.01469,0,0.5,3.71996,0,0.5,0,0,0,1,1,fillet,0.7571,23.36049,0,0,0,0
0,0,142.884,Baked fish,0,0,4,26100120,0.01474,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.75978,23.44318,0,0,0,0
0,0,266.66,Fried fish (breaded or battered),0,0,1,26100150,0,0.68742,0.5,3.28434,0.02278,0.5,0,0,0,1,1,fillet,3.082,124.31448,0,0,0,0
0,0,225.666,Fried fish (breaded or battered),0,0,4,26100150,0,0.58174,1,2.77943,0.01928,0.25,0,0,0,4,2,ounces after cooking,2.6082,105.20345,0,0,0,0
3.71518,0,155.04,Baked battered fish fillet,0,0,1,26100230,0,0.97812,0.5,1.05279,0.01368,0.5,0.00317,0,0,1,1,patty or fillet,1.7955,55.10646,0.00513,0,0,0
1.10804,0,46.24,Baked battered fish fillet,0,0,1,26100230,0,0.29172,1,0.31399,0.00408,1,0.00094,0,0,1,2,stick,0.5355,16.43526,0.00153,0,0,0
3.69562,0,154.224,Baked battered fish fillet,0,0,2,26100230,0,0.97297,1,1.04725,0.01361,0.5,0.00315,0,0,2,2,ounces after cooking,1.78605,54.81643,0.0051,0,0,0
1.29707,0,125.97,Fried breaded fish fillet,0,0,1,26100240,0,0.3477,0.5,1.54698,0.00399,0.5,0.00114,0,0,1,1,patty or fillet,1.2939,50.4792,0.00171,0,0,0
0.38685,0,37.57,Fried breaded fish fillet,0,0,1,26100240,0,0.1037,1,0.46138,0.00119,1,0.00034,0,0,1,2,stick,0.3859,15.0552,0.00051,0,0,0
1.29024,0,125.307,Fried breaded fish fillet,0,0,2,26100240,0,0.34587,1,1.53884,0.00397,0.5,0.00113,0,0,2,2,ounces after cooking,1.28709,50.21352,0.0017,0,0,0
0,0,94.5,Anchovy,0,0,1,26101110,0,0,0.25,1.5795,0,0.25,0.2094,0,0,1,1,"2-ounce can, drained",0.99,0,0,0,0,0
0,0,119.07,Anchovy,0,0,2,26101110,0,0,0.5,1.99017,0,0.25,0.26384,0,0,2,2,ounces,1.2474,0,0,0,0,0
0,0,115.92,Baked or broiled catfish,0,0,1,26107120,0.01008,0,0.5,2.05632,0,0.5,0.03696,0,0,1,1,fillet,1.638,16.19919,0,0,0,0
0,0,300.84,Baked or broiled catfish,0,0,0.5,26107120,0.02616,0,0.25,5.33664,0,0.5,0.09592,0,0,0.5,2,medium catfish,4.251,42.04075,0,0,0,0
0,0,208.656,Baked or broiled catfish,0,0,4,26107120,0.01814,0,1,4,0,0.25,0.06653,0,0,4,2,ounces after cooking,2.9484,29.15854,0,0,0,0
0,0,182.25,Fried catfish (breaded or battered),0,0,1,26107150,0,0.38475,0.5,1.83975,0.01275,0.5,0.037,0,0,1,1,fillet,2.7375,69.5925,0,0,0,0
0,0,473.85,Fried catfish (breaded or battered),0,0,0.5,26107150,0,1.00035,0.25,4.78335,0.03315,0.5,0.0962,0,0,0.5,2,medium catfish,7.1175,180.9405,0,0,0,0
0,0,275.562,Fried catfish (breaded or battered),0,0,4,26107150,0,0.58174,1,2.7817,0.01928,0.25,0.05594,0,0,4,2,ounces after cooking,4.1391,105.22386,0,0,0,0
0,0,113.46,Baked or broiled cod,0,0,1,26109120,0.01488,0,0.5,3.04203,0,0.5,0,0,0,1,1,fillet,0.5859,23.89635,0,0,0,0
0,0,138.348,Baked or broiled cod,0,0,4,26109120,0.01814,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.71442,29.13813,0,0,0,0
0,0,190.3,Fried cod (breaded or battered),0,0,1,26109150,0,0.5841,0.5,2.7918,0.0198,0.5,0,0,0,1,1,fillet,1.738,70.7553,0,0,0,0
0,0,196.182,Fried cod (breaded or battered),0,0,4,26109150,0,0.60215,1,2.87809,0.02041,0.25,0,0,0,4,2,ounces after cooking,1.79172,72.94228,0,0,0,0
0,0,172.9,Baked or broiled flounder,0,0,1,26115120,0.0208,0,0.5,4.2536,0,0.5,0,0,0,1,1,fillet,1.118,33.462,0,0,0,0
0,0,150.822,Baked or broiled flounder,0,0,4,26115120,0.01814,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.97524,29.18916,0,0,0,0
0,0,127.68,Baked or broiled perch,0,0,1,26127120,0.01536,0,0.5,3.14112,0,0.5,0,0,0,1,1,fillet,0.7104,24.68448,0,0,0,0
0,0,150.822,Baked or broiled perch,0,0,4,26127120,0.01814,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.83916,29.15854,0,0,0,0
0,0,242.82,Baked or broiled salmon,0,0,1,26137120,0.02698,0,0.5,4.58802,0,0.5,0,0,0,1,1,steak,1.8602,43.68204,0,0,0,0
0,0,235.98,Baked or broiled salmon,0,0,0.5,26137120,0.02622,0,0.25,4.45878,0,0.5,0,0,0,0.5,2,medium fillet,1.8078,42.45156,0,0,0,0
0,0,193.914,Baked or broiled salmon,0,0,4,26137120,0.02155,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,1.48554,34.88411,0,0,0,0
0,0,23.4,Smoked salmon (lox),0,0,1,26137190,0,0,1,0.7054,0,1,0,0,0,1,1,slice or piece,0.186,0,0,0,0,0
0,0,33.1695,Smoked salmon (lox),0,0,1,26137190,0,0,0.5,0.9999,0,0.5,0,0,0,1,2,ounce,0.26366,0,0,0,0,0
0,0,306.44,Baked or broiled trout,0,0,1,26151120,0.02608,0,0.5,5.33825,0,0.5,0,0,0,1,1,medium trout,3.8142,41.92686,0,0,0,0
0,0,213.192,Baked or broiled trout,0,0,4,26151120,0.01814,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,2.65356,29.16875,0,0,0,0
0,0,227.97,Baked or broiled tuna,0,0,1,26153120,0.02384,0,0.5,4.88124,0,0.5,0,0,0,1,1,steak,1.2069,38.3526,0,0,0,0
0,0,173.502,Baked or broiled tuna,0,0,4,26153120,0.01814,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.91854,29.18916,0,0,0,0
0,0,158.4,Canned tuna (in oil),0,0,0.5,26155180,0,0,0.25,2.8216,0,0.5,1.2736,0,0,0.5,1,"can, drained",1.224,0,0,0,0,0
0,0,112.266,Canned tuna (in oil),0,0,2,26155180,0,0,1,1.99981,0,0.5,0.90266,0,0,2,2,ounces,0.86751,0,0,0,0,0
0,0,96.86,Canned tuna (in water),0,0,0.5,26155190,0,0,0.25,2.94504,0,0.5,0,0,0,0.5,1,"can, drained",0.19205,0,0,0,0,0
0,0,65.772,Canned tuna (in water),0,0,2,26155190,0,0,1,1.99981,0,0.5,0,0,0,2,2,ounces,0.13041,0,0,0,0,0
1.97974,0,190.53,Fried whiting (floured or breaded),0,0,1,26157140,0,0.5307,0.5,2.36031,0.00609,0.5,0.00174,0,0,1,1,fillet,2.0619,77.02371,0.00261,0,0,0
2.58049,0,248.346,Fried whiting (floured or breaded),0,0,4,26157140,0,0.69174,1,3.07654,0.00794,0.25,0.00227,0,0,4,2,ounces after cooking,2.68758,100.39642,0.0034,0,0,0
0.88381,0,73.875,Fried calamari (fried squid),0,0,0.25,26213140,0,0.23663,0.25,1.05338,0.00263,1,0.00075,0,0,0.25,1,cup,0.6975,22.4775,0.00113,0,0,0
0.69632,0,111.18,Fried clams (battered),0,0,0.5,26303150,0,0.43758,0.25,1.31631,0,0.5,0.00057,0,0,0.5,1,cup (1 cup=8 medium clams),1.2138,45.74394,0.00102,0,0,0
0,0,69,"Steamed clams (oysters, mussels)",0,0,0.5,26303160,0,0,0.25,2.64525,0,0.5,0,0,0,0.5,1,cup (1 cup=12 medium clams),0.0825,0,0,0,0,0
0,0,172.04,"Steamed clams (oysters, mussels)",0,0,1,26303160,0,0,0.25,6.59549,0,0.25,0,0,0,1,2,"quart, in shell",0.2057,0,0,0,0,0
0,0,48.48,Steamed crab (hard shell),0,0,1,26305160,0,0,1,1.69296,0,1,0,0,0,1,1,medium blue crab,0.1056,0,0,0,0,0
0,0,114.13,Steamed crab (hard shell),0,0,1,26305160,0,0,0.5,3.98551,0,0.5,0,0,0,1,2,Pacific crab,0.2486,0,0,0,0,0
0,0,120.19,Steamed crab (hard shell),0,0,1,26305160,0,0,0.5,4.19713,0,0.5,0,0,0,1,2,king crab leg,0.2618,0,0,0,0,0
0,0,54.54,Steamed crab (hard shell),0,0,1,26305160,0,0,1,1.90458,0,1,0,0,0,1,2,snow crab,0.1188,0,0,0,0,0
0,0,56.7,Steamed or boiled crayfish,0,0,0.5,26309160,0,0,0.25,2.4689,0,0.5,0,0,0,0.5,1,"cup, cooked",0.119,0,0,0,0,0
0,0,45.36,Steamed or boiled crayfish,0,0,2,26309160,0,0,1,2,0,0.5,0,0,0,2,2,ounces after cooking,0.0952,0,0,0,0,0
0,0,142.59,Steamed or boiled lobster,0,0,1,26311160,0,0,0.5,5.18469,0,0.5,0,0,0,1,1,medium lobster tail,0.147,0,0,0,0,0
0,0,143.075,Steamed or boiled lobster,0,0,0.5,26311160,0,0,0.25,5.20233,0,0.5,0,0,0,0.5,2,medium lobster,0.1475,0,0,0,0,0
0,0,109.998,Steamed or boiled lobster,0,0,4,26311160,0,0,1,3.99962,0,0.25,0,0,0,4,2,ounces after cooking,0.1134,0,0,0,0,0
0.35499,0,55.38,Fried oysters (breaded or battered),0,0,1,26315150,0,0.22308,1,0.67002,0,1,0.00029,0,0,1,1,large oyster,0.7696,23.32746,0.00052,0,0,0
0.10923,0,17.04,Fried oysters (breaded or battered),0,0,1,26315150,0,0.06864,1,0.20616,0,1,0.00009,0,0,1,2,small oyster,0.2368,7.17768,0.00016,0,0,0
1.54829,0,241.542,Fried oysters (breaded or battered),0,0,4,26315150,0,0.97297,1,2.92232,0,0.25,0.00126,0,0,4,2,ounces after cooking,3.35664,101.74361,0.00227,0,0,0
0,0,124.74,Baked or broiled scallops,0,0,0.5,26317120,0,0,0.25,3.18749,0,0.5,0,0,0,0.5,1,"cup, cooked",0.61425,25.11526,0,0,0,0
0,0,17.16,Baked or broiled scallops,0,0,1,26317120,0,0,1,0.43849,0,1,0,0,0,1,2,scallop,0.0845,3.45501,0,0,0,0
0,0,149.688,Baked or broiled scallops,0,0,4,26317120,0,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,0.7371,30.13832,0,0,0,0
1.52463,0,145.39,Fried scallops (floured or breaded),0,0,0.5,26317140,0,0.4087,0.25,1.81838,0.00469,0.5,0.00134,0,0,0.5,1,"cup, cooked",1.4807,59.32917,0.00201,0,0,0
0.36409,0,34.72,Fried scallops (floured or breaded),0,0,1,26317140,0,0.0976,1,0.43424,0.00112,1,0.00032,0,0,1,2,scallop (0.6 oz),0.3536,14.16816,0.00048,0,0,0
2.58049,0,246.078,Fried scallops (floured or breaded),0,0,4,26317140,0,0.69174,1,3.07768,0.00794,0.25,0.00227,0,0,4,2,ounces after cooking,2.50614,100.41683,0.0034,0,0,0
